transactionId,ledgerReference,status,amount,currency,postedAt,entryType,accountReference,metadata
TXN-90997,LED-90997,POSTED,999.0,INR,2026-08-06 05:04:10,CREDIT,ACC-1016,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-90998,LED-90998,POSTED,1999.0,INR,2026-08-06 04:59:57,CREDIT,ACC-1081,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91000,LED-91000,POSTED,6750.0,INR,2026-08-06 05:05:50,CREDIT,ACC-1033,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91001,LED-91001,POSTED,3499.0,INR,2026-08-06 05:10:35,CREDIT,ACC-1007,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91002,LED-91002,POSTED,1250.0,INR,2026-08-06 05:41:40,CREDIT,ACC-1032,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91003,LED-91003,POSTED,1499.0,INR,2026-08-06 05:27:09,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91004,LED-91004,POSTED,4200.0,INR,2026-08-06 05:31:58,CREDIT,ACC-1073,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91005,LED-91005,POSTED,4999.0,INR,2026-08-06 05:38:20,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91006,LED-91006,POSTED,4200.0,INR,2026-08-06 06:04:43,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91008,LED-91008,POSTED,799.0,INR,2026-08-06 06:16:02,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91009,LED-91009,POSTED,2899.0,INR,2026-08-06 06:10:40,CREDIT,ACC-1070,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91011,LED-91011,POSTED,4200.0,INR,2026-08-06 05:56:48,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91012,LED-91012,POSTED,4999.0,INR,2026-08-06 06:42:13,CREDIT,ACC-1078,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91013,LED-91013,POSTED,2499.0,INR,2026-08-06 06:48:06,CREDIT,ACC-1076,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91014,LED-91014,POSTED,499.0,INR,2026-08-06 06:50:54,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91015,LED-91015,POSTED,299.0,INR,2026-08-06 07:01:12,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91016,LED-91016,POSTED,1250.0,INR,2026-08-06 07:07:35,CREDIT,ACC-1039,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91017,LED-91017,POSTED,3499.0,INR,2026-08-06 07:12:59,CREDIT,ACC-1057,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91018,LED-91018,POSTED,8999.0,INR,2026-08-06 07:15:56,CREDIT,ACC-1027,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91020,LED-91020,POSTED,1599.0,INR,2026-08-06 07:37:49,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91021,LED-91021,POSTED,499.0,INR,2026-08-06 07:37:17,CREDIT,ACC-1059,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91023,LED-91023,POSTED,1499.0,INR,2026-08-06 08:09:48,CREDIT,ACC-1027,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91024,LED-91024,POSTED,799.0,INR,2026-08-06 08:03:24,CREDIT,ACC-1085,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91025,LED-91025,POSTED,1999.0,INR,2026-08-06 08:22:35,CREDIT,ACC-1100,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91026,LED-91026,POSTED,12500.0,INR,2026-08-06 08:13:14,CREDIT,ACC-1006,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91027,LED-91027,POSTED,2499.0,INR,2026-08-06 08:20:27,CREDIT,ACC-1059,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91028,LED-91028,POSTED,499.0,INR,2026-08-06 08:33:29,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91029,LED-91029,POSTED,8999.0,INR,2026-08-06 08:36:50,CREDIT,ACC-1002,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91030,LED-91030,POSTED,199.0,INR,2026-08-06 08:48:11,CREDIT,ACC-1027,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91033,LED-91033,POSTED,1499.0,INR,2026-08-06 09:20:28,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91037,LED-91037,POSTED,12500.0,INR,2026-08-06 08:58:46,CREDIT,ACC-1072,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91038,LED-91038,POSTED,12500.0,INR,2026-08-06 09:35:34,CREDIT,ACC-1095,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91039,LED-91039,POSTED,299.0,INR,2026-08-06 09:55:45,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91040,LED-91040,POSTED,1499.0,INR,2026-08-06 09:48:12,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91041,LED-91041,POSTED,12500.0,INR,2026-08-06 09:51:10,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91043,LED-91043,POSTED,299.0,INR,2026-08-06 10:12:42,CREDIT,ACC-1061,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91044,LED-91044,POSTED,12500.0,INR,2026-08-06 10:13:31,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91045,LED-91045,POSTED,4200.0,INR,2026-08-06 10:42:19,CREDIT,ACC-1032,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91048,LED-91048,POSTED,199.0,INR,2026-08-06 11:00:42,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91049,LED-91049,POSTED,299.0,INR,2026-08-06 10:52:46,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91050,LED-91050,POSTED,799.0,INR,2026-08-06 11:10:48,CREDIT,ACC-1069,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91051,LED-91051,POSTED,1599.0,INR,2026-08-06 11:15:24,CREDIT,ACC-1099,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91052,LED-91052,POSTED,12500.0,INR,2026-08-06 11:11:59,CREDIT,ACC-1037,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91053,LED-91053,POSTED,1999.0,INR,2026-08-06 11:26:57,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91054,LED-91054,POSTED,8999.0,INR,2026-08-06 11:35:58,CREDIT,ACC-1077,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91055,LED-91055,POSTED,199.0,INR,2026-08-06 11:36:05,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91057,LED-91057,POSTED,2499.0,INR,2026-08-06 11:15:11,CREDIT,ACC-1099,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91058,LED-91058,POSTED,299.0,INR,2026-08-06 11:50:05,CREDIT,ACC-1035,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91059,LED-91059,POSTED,2899.0,INR,2026-08-06 12:12:25,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91060,LED-91060,POSTED,2899.0,INR,2026-08-06 12:01:47,CREDIT,ACC-1057,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91062,LED-91062,POSTED,4200.0,INR,2026-08-06 12:24:39,CREDIT,ACC-1012,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91063,LED-91063,POSTED,799.0,INR,2026-08-06 12:35:20,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91064,LED-91064,POSTED,6750.0,INR,2026-08-06 12:57:57,CREDIT,ACC-1083,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91065,LED-91065,POSTED,4200.0,INR,2026-08-06 12:47:27,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91066,LED-91066,POSTED,1499.0,INR,2026-08-06 12:22:09,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91067,LED-91067,POSTED,3499.0,INR,2026-08-06 13:17:23,CREDIT,ACC-1056,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91068,LED-91068,POSTED,199.0,INR,2026-08-06 13:04:11,CREDIT,ACC-1091,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91070,LED-91070,POSTED,999.0,INR,2026-08-06 13:17:31,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91071,LED-91071,POSTED,1599.0,INR,2026-08-06 13:22:11,CREDIT,ACC-1096,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91072,LED-91072,POSTED,1499.0,INR,2026-08-06 13:33:29,CREDIT,ACC-1043,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91073,LED-91073,POSTED,8999.0,INR,2026-08-06 13:58:05,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91074,LED-91074,POSTED,1999.0,INR,2026-08-06 13:48:45,CREDIT,ACC-1070,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91075,LED-91075,POSTED,299.0,INR,2026-08-06 13:56:56,CREDIT,ACC-1094,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91077,LED-91077,POSTED,499.0,INR,2026-08-06 14:17:25,CREDIT,ACC-1052,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91079,LED-91079,POSTED,299.0,INR,2026-08-06 14:31:52,CREDIT,ACC-1097,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91080,LED-91080,POSTED,1599.0,INR,2026-08-06 14:43:28,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91083,LED-91083,POSTED,3499.0,INR,2026-08-06 14:52:02,CREDIT,ACC-1097,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91084,LED-91084,POSTED,299.0,INR,2026-08-06 15:00:40,CREDIT,ACC-1097,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91085,LED-91085,POSTED,4999.0,INR,2026-08-06 15:01:47,CREDIT,ACC-1084,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91086,LED-91086,POSTED,199.0,INR,2026-08-06 15:12:11,CREDIT,ACC-1013,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91088,LED-91088,POSTED,1499.0,INR,2026-08-06 15:34:41,CREDIT,ACC-1026,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91089,LED-91089,POSTED,4200.0,INR,2026-08-06 15:37:38,CREDIT,ACC-1015,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91090,LED-91090,POSTED,3499.0,INR,2026-08-06 15:52:38,CREDIT,ACC-1037,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91091,LED-91091,POSTED,3499.0,INR,2026-08-06 15:56:50,CREDIT,ACC-1029,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91092,LED-91092,POSTED,6750.0,INR,2026-08-06 15:57:47,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91093,LED-91093,POSTED,199.0,INR,2026-08-06 15:57:47,CREDIT,ACC-1070,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91094,LED-91094,POSTED,1999.0,INR,2026-08-06 16:10:07,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91095,LED-91095,POSTED,12500.0,INR,2026-08-06 16:08:22,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91096,LED-91096,POSTED,1499.0,INR,2026-08-06 16:22:01,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91100,LED-91100,POSTED,4200.0,INR,2026-08-06 16:47:33,CREDIT,ACC-1003,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91101,LED-91101,POSTED,1599.0,INR,2026-08-06 16:59:04,CREDIT,ACC-1077,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91102,LED-91102,POSTED,2499.0,INR,2026-08-06 17:14:10,CREDIT,ACC-1096,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91104,LED-91104,POSTED,8999.0,INR,2026-08-06 17:28:37,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91105,LED-91105,POSTED,6750.0,INR,2026-08-06 17:24:31,CREDIT,ACC-1030,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91107,LED-91107,POSTED,12500.0,INR,2026-08-06 17:46:14,CREDIT,ACC-1006,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91108,LED-91108,POSTED,999.0,INR,2026-08-06 17:38:22,CREDIT,ACC-1099,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91109,LED-91109,POSTED,4200.0,INR,2026-08-06 17:58:33,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91110,LED-91110,POSTED,2499.0,INR,2026-08-06 18:07:56,CREDIT,ACC-1048,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91111,LED-91111,POSTED,2899.0,INR,2026-08-06 18:18:55,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91112,LED-91112,POSTED,199.0,INR,2026-08-06 18:14:16,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91114,LED-91114,POSTED,1499.0,INR,2026-08-06 18:41:32,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91116,LED-91116,POSTED,2499.0,INR,2026-08-06 18:40:13,CREDIT,ACC-1010,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91117,LED-91117,POSTED,1999.0,INR,2026-08-06 18:52:11,CREDIT,ACC-1061,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91118,LED-91118,POSTED,8999.0,INR,2026-08-06 18:55:13,CREDIT,ACC-1046,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91119,LED-91119,POSTED,12500.0,INR,2026-08-06 18:57:08,CREDIT,ACC-1005,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91120,LED-91120,POSTED,2899.0,INR,2026-08-06 19:21:15,CREDIT,ACC-1010,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91121,LED-91121,POSTED,499.0,INR,2026-08-06 19:19:46,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91122,LED-91122,POSTED,4200.0,INR,2026-08-06 18:50:02,CREDIT,ACC-1079,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91123,LED-91123,POSTED,3499.0,INR,2026-08-06 19:38:55,CREDIT,ACC-1009,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91125,LED-91125,POSTED,1599.0,INR,2026-08-06 19:43:43,CREDIT,ACC-1065,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91126,LED-91126,POSTED,299.0,INR,2026-08-06 20:07:45,CREDIT,ACC-1044,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91128,LED-91128,POSTED,2899.0,INR,2026-08-06 20:25:56,CREDIT,ACC-1024,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91129,LED-91129,POSTED,1250.0,INR,2026-08-06 20:09:53,CREDIT,ACC-1083,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91130,LED-91130,POSTED,299.0,INR,2026-08-06 20:18:10,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91133,LED-91133,POSTED,299.0,INR,2026-08-06 20:50:29,CREDIT,ACC-1089,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91135,LED-91135,POSTED,1250.0,INR,2026-08-06 21:09:12,CREDIT,ACC-1058,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91136,LED-91136,POSTED,2499.0,INR,2026-08-06 21:08:17,CREDIT,ACC-1001,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91137,LED-91137,POSTED,8999.0,INR,2026-08-06 21:13:51,CREDIT,ACC-1063,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91138,LED-91138,POSTED,3499.0,INR,2026-08-06 21:14:42,CREDIT,ACC-1088,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91139,LED-91139,POSTED,3499.0,INR,2026-08-06 21:19:08,CREDIT,ACC-1046,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91140,LED-91140,POSTED,2899.0,INR,2026-08-06 21:46:20,CREDIT,ACC-1085,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91141,LED-91141,POSTED,499.0,INR,2026-08-06 21:39:13,CREDIT,ACC-1073,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91143,LED-91143,POSTED,4200.0,INR,2026-08-06 22:01:13,CREDIT,ACC-1014,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91144,LED-91144,POSTED,8999.0,INR,2026-08-06 22:13:57,CREDIT,ACC-1059,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91145,LED-91145,POSTED,12500.0,INR,2026-08-06 22:13:37,CREDIT,ACC-1004,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91146,LED-91146,POSTED,12500.0,INR,2026-08-06 22:18:15,CREDIT,ACC-1025,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91147,LED-91147,POSTED,999.0,INR,2026-08-06 22:21:31,CREDIT,ACC-1078,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91150,LED-91150,POSTED,2499.0,INR,2026-08-06 22:44:16,CREDIT,ACC-1090,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91151,LED-91151,POSTED,299.0,INR,2026-08-06 22:54:09,CREDIT,ACC-1053,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91152,LED-91152,POSTED,1599.0,INR,2026-08-06 22:25:58,CREDIT,ACC-1099,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91153,LED-91153,POSTED,1599.0,INR,2026-08-06 23:15:17,CREDIT,ACC-1088,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91155,LED-91155,POSTED,1499.0,INR,2026-08-06 23:17:38,CREDIT,ACC-1082,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91156,LED-91156,POSTED,1250.0,INR,2026-08-06 23:21:34,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91157,LED-91157,POSTED,499.0,INR,2026-08-06 23:34:05,CREDIT,ACC-1039,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91158,LED-91158,POSTED,299.0,INR,2026-08-06 23:32:51,CREDIT,ACC-1033,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91159,LED-91159,POSTED,6750.0,INR,2026-08-06 23:45:00,CREDIT,ACC-1064,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91161,LED-91161,POSTED,12500.0,INR,2026-08-06 23:55:43,CREDIT,ACC-1045,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91162,LED-91162,POSTED,2499.0,INR,2026-08-07 00:00:16,CREDIT,ACC-1008,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91163,LED-91163,POSTED,799.0,INR,2026-08-07 00:06:42,CREDIT,ACC-1050,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91164,LED-91164,POSTED,3499.0,INR,2026-08-07 00:30:33,CREDIT,ACC-1086,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91165,LED-91165,POSTED,299.0,INR,2026-08-07 00:29:57,CREDIT,ACC-1074,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91166,LED-91166,POSTED,999.0,INR,2026-08-07 00:24:47,CREDIT,ACC-1006,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91167,LED-91167,POSTED,1999.0,INR,2026-08-07 00:35:59,CREDIT,ACC-1021,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91168,LED-91168,POSTED,199.0,INR,2026-08-07 00:59:49,CREDIT,ACC-1034,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91169,LED-91169,POSTED,12500.0,INR,2026-08-07 00:48:57,CREDIT,ACC-1066,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91170,LED-91170,POSTED,4999.0,INR,2026-08-07 01:15:24,CREDIT,ACC-1040,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
TXN-91171,LED-91171,POSTED,499.0,INR,2026-08-07 01:00:01,CREDIT,ACC-1047,"{""source"": ""mock_ledger"", ""environment"": ""hackathon"", ""accountType"": ""merchant_settlement""}"
